timestep,person_id,from_location_id,from_location_type,to_location_id,to_location_type,movement_reason,person_age,person_sex,is_infectious,is_symptomatic,is_masked,from_occupancy,to_occupancy,to_capacity
300,98,32,household,47,household,normal,36,1,False,False,False,0,2,-1
300,99,11,facility,47,household,normal,60,1,False,False,False,1,3,-1
300,104,35,household,49,household,normal,50,0,False,False,True,2,2,-1
300,106,11,facility,49,household,normal,18,0,False,False,False,0,3,-1
300,108,37,household,50,household,normal,49,0,False,False,False,3,4,-1
300,115,38,household,53,household,normal,43,0,False,False,True,3,2,-1
300,123,40,household,57,household,normal,0,0,False,False,False,3,4,-1
300,142,72,household,72,household,normal,0,1,False,False,False,7,7,-1
300,149,10,facility,79,household,normal,46,0,False,False,False,6,4,-1
300,153,10,facility,83,household,normal,11,0,False,False,False,5,3,-1
300,157,51,household,87,household,normal,40,1,False,False,False,1,3,-1
300,164,25,facility,90,household,normal,22,1,False,False,False,2,6,-1
300,176,37,facility,93,household,normal,28,1,False,False,False,1,6,-1
300,173,55,household,93,household,normal,56,1,False,False,False,4,7,-1
300,174,55,household,93,household,normal,43,1,False,False,False,3,8,-1
300,143,45,household,45,household,lockdown,9,0,False,False,False,2,2,-1
300,151,49,household,49,household,lockdown,31,0,False,False,True,3,3,-1
300,6,3,household,3,household,lockdown,53,1,True,False,False,3,3,-1
300,112,38,household,38,household,lockdown,28,1,False,False,False,3,3,-1
300,114,38,household,38,household,lockdown,73,1,False,False,False,3,3,-1
300,85,27,household,27,household,lockdown,25,1,False,False,False,4,4,-1
300,54,2,facility,2,facility,normal,9,0,False,False,False,6,6,-1
300,72,24,household,24,household,lockdown,0,1,False,False,False,4,4,-1
300,52,2,facility,2,facility,normal,62,1,False,False,True,6,6,-1
300,121,39,household,39,household,lockdown,18,0,False,False,False,3,3,-1
300,2,2,facility,2,facility,normal,19,1,False,False,False,6,6,-1
300,58,2,facility,2,facility,normal,31,0,False,False,False,6,6,-1
300,101,3,facility,3,facility,normal,18,0,False,False,False,2,2,-1
300,23,3,facility,3,facility,normal,20,1,False,False,True,2,2,-1
300,73,24,household,24,household,lockdown,12,1,False,False,False,4,4,-1
300,29,13,household,4,facility,normal,31,0,False,False,False,1,3,-1
300,137,67,household,44,household,lockdown,10,0,False,False,False,3,4,-1
300,79,4,facility,4,facility,normal,18,0,False,False,False,3,3,-1
300,74,2,facility,24,household,lockdown,26,1,False,False,False,5,5,-1
300,130,2,facility,42,household,lockdown,18,1,False,False,False,4,2,-1
300,156,13,facility,50,household,lockdown,69,0,False,False,False,6,5,-1
300,1,10,facility,10,facility,normal,27,1,False,False,False,5,5,-1
300,24,9,household,9,household,lockdown,8,1,True,False,False,3,3,-1
300,161,18,facility,10,facility,normal,31,1,False,False,False,2,6,-1
300,148,48,household,10,facility,normal,43,1,False,False,False,0,7,-1
300,64,10,facility,10,facility,normal,45,0,False,False,False,7,7,-1
300,34,10,facility,10,facility,normal,45,0,False,False,False,7,7,-1
300,71,24,household,24,household,lockdown,58,1,False,False,False,5,5,-1
300,38,12,household,10,facility,normal,41,1,False,False,False,3,8,-1
300,169,54,household,54,household,lockdown,41,1,False,False,False,4,4,-1
300,133,43,household,43,household,lockdown,45,0,False,False,False,3,3,-1
300,12,5,household,10,facility,normal,49,0,False,False,True,2,9,-1
300,55,18,household,18,household,lockdown,58,1,False,False,False,1,1,-1
300,94,31,household,31,household,lockdown,31,0,False,False,False,3,3,-1
300,81,26,household,26,household,lockdown,58,0,False,False,False,1,1,-1
300,27,12,household,10,household,lockdown,18,1,False,False,False,2,1,-1
300,168,10,facility,10,facility,normal,34,1,False,False,False,9,9,-1
300,146,12,facility,47,household,lockdown,70,0,False,False,False,0,4,-1
300,125,40,household,11,facility,normal,67,1,False,False,False,2,1,-1
300,77,25,household,11,facility,normal,54,0,False,False,False,0,2,-1
300,107,36,household,36,household,lockdown,28,1,False,False,False,2,2,-1
300,138,44,household,12,facility,normal,70,0,False,False,False,3,1,-1
300,13,5,household,5,household,lockdown,39,0,False,False,False,2,2,-1
300,49,16,household,16,household,lockdown,39,1,False,False,False,3,3,-1
300,45,21,household,14,household,lockdown,76,0,False,False,False,1,3,-1
300,14,6,household,6,household,lockdown,50,0,False,False,False,3,3,-1
300,46,20,facility,15,household,lockdown,83,0,False,False,False,0,2,-1
300,111,37,household,37,household,lockdown,75,0,False,False,True,3,3,-1
300,53,17,household,17,household,lockdown,68,1,False,False,True,2,2,-1
300,100,33,household,33,household,lockdown,65,0,False,False,False,2,2,-1
300,87,13,facility,13,facility,normal,25,0,False,False,False,6,6,-1
300,51,16,household,16,household,lockdown,33,0,False,False,False,3,3,-1
300,128,41,household,41,household,lockdown,18,0,False,False,False,2,2,-1
300,16,13,facility,13,facility,normal,56,0,False,False,False,6,6,-1
300,84,27,household,13,facility,normal,35,1,False,False,False,3,7,-1
300,140,13,facility,13,facility,normal,79,0,False,False,False,7,7,-1
300,3,13,facility,13,facility,normal,24,1,False,False,True,7,7,-1
300,60,20,household,20,household,lockdown,13,0,False,False,True,3,3,-1
300,92,30,household,30,household,lockdown,41,1,False,False,False,3,3,-1
300,89,29,household,13,facility,normal,37,0,False,False,False,1,8,-1
300,129,42,household,42,household,lockdown,38,0,False,False,False,2,2,-1
300,109,37,household,37,household,lockdown,79,0,False,False,False,3,3,-1
300,80,13,facility,13,facility,normal,56,1,False,False,False,8,8,-1
300,144,13,facility,13,facility,normal,57,0,False,False,False,8,8,-1
300,127,41,household,41,household,lockdown,43,1,False,False,False,2,2,-1
300,39,12,household,13,facility,normal,30,0,False,False,False,1,9,-1
300,88,28,household,28,household,lockdown,26,0,False,False,False,3,3,-1
300,110,37,household,37,household,lockdown,77,1,False,False,False,3,3,-1
300,150,10,facility,49,household,lockdown,47,0,False,False,False,8,4,-1
300,11,37,facility,4,household,lockdown,23,0,False,False,False,0,2,-1
300,170,54,household,54,household,lockdown,0,1,False,False,False,4,4,-1
300,117,39,household,13,facility,normal,45,1,False,False,False,2,10,-1
300,86,28,household,28,household,lockdown,59,0,False,False,False,3,3,-1
300,19,8,household,8,household,lockdown,71,0,False,False,False,3,3,-1
300,78,14,facility,14,facility,normal,18,1,False,False,False,9,9,-1
300,76,14,facility,14,facility,normal,18,0,False,False,False,9,9,-1
300,160,51,household,51,household,lockdown,55,1,False,False,False,1,1,-1
300,70,23,household,23,household,lockdown,25,0,False,False,True,1,1,-1
300,155,50,household,50,household,lockdown,75,1,False,False,True,5,5,-1
300,96,14,facility,14,facility,normal,14,1,False,False,False,9,9,-1
300,67,22,household,22,household,lockdown,62,1,False,False,True,3,3,-1
300,97,14,facility,14,facility,normal,75,0,False,False,True,9,9,-1
300,120,14,facility,14,facility,normal,36,1,False,False,False,9,9,-1
300,162,14,facility,14,facility,normal,37,1,False,False,False,9,9,-1
300,172,54,household,14,facility,normal,37,0,False,False,False,3,10,-1
300,135,14,facility,14,facility,normal,11,1,False,False,True,10,10,-1
300,20,8,household,8,household,lockdown,18,1,False,False,True,3,3,-1
300,154,50,household,50,household,lockdown,23,0,False,False,False,5,5,-1
300,139,44,household,44,household,lockdown,20,0,False,False,False,3,3,-1
300,47,22,household,15,household,lockdown,34,1,False,False,False,2,3,-1
300,62,20,household,20,household,lockdown,20,0,False,False,True,3,3,-1
300,82,15,facility,15,facility,normal,58,1,False,False,False,2,2,-1
300,28,15,facility,15,facility,normal,6,1,False,False,False,2,2,-1
300,122,40,household,40,household,lockdown,62,0,False,False,True,2,2,-1
300,93,30,household,30,household,lockdown,75,1,False,False,False,3,3,-1
300,171,54,household,54,household,lockdown,39,1,False,False,False,3,3,-1
300,5,2,household,2,household,lockdown,78,0,False,False,False,1,1,-1
300,132,16,facility,16,facility,normal,25,0,False,False,False,5,5,-1
300,163,53,household,53,household,lockdown,31,1,False,False,False,2,2,-1
300,158,16,facility,16,facility,normal,81,0,False,False,False,5,5,-1
300,159,16,facility,16,facility,normal,51,0,False,False,True,5,5,-1
300,167,16,facility,16,facility,normal,57,0,False,False,False,5,5,-1
300,147,47,household,47,household,lockdown,27,0,False,False,True,4,4,-1
300,31,16,facility,16,facility,normal,39,1,False,False,False,5,5,-1
300,141,45,household,45,household,lockdown,70,1,False,False,False,2,2,-1
300,43,14,household,14,household,lockdown,12,1,False,False,False,3,3,-1
300,48,16,household,16,household,lockdown,47,1,False,False,False,3,3,-1
300,65,21,household,18,facility,normal,54,0,False,False,False,0,3,-1
300,26,18,facility,18,facility,normal,68,0,False,False,False,3,3,-1
300,35,18,facility,18,facility,normal,29,1,False,False,False,3,3,-1
300,56,14,facility,20,facility,normal,18,0,False,False,True,9,1,-1
300,124,4,facility,40,household,lockdown,40,1,False,False,True,2,3,-1
300,30,11,household,21,facility,normal,29,1,False,False,False,0,3,-1
300,134,21,facility,21,facility,normal,56,1,False,False,False,3,3,-1
300,102,34,household,21,facility,normal,33,1,False,False,False,0,4,-1
300,145,46,household,46,household,lockdown,27,0,False,False,False,1,1,-1
300,32,21,facility,21,facility,normal,41,0,False,False,False,4,4,-1
300,41,13,household,13,household,lockdown,33,1,False,False,False,1,1,-1
300,90,29,household,29,household,lockdown,42,1,False,False,False,1,1,-1
300,37,25,facility,25,facility,normal,34,0,False,False,False,2,2,-1
300,18,7,household,7,household,lockdown,60,1,False,False,False,1,1,-1
300,40,25,facility,25,facility,normal,69,0,False,False,False,2,2,-1
300,15,6,household,6,household,lockdown,53,1,False,False,False,3,3,-1
300,136,44,household,44,household,lockdown,0,1,False,False,False,3,3,-1
300,9,3,household,25,facility,normal,18,0,False,False,False,2,3,-1
300,152,50,household,50,household,lockdown,48,0,False,False,True,5,5,-1
300,118,39,household,28,facility,normal,0,1,False,False,False,1,1,-1
300,44,14,household,14,household,lockdown,11,1,False,False,False,3,3,-1
300,105,35,household,35,household,lockdown,36,1,False,False,True,2,2,-1
300,165,90,household,53,household,lockdown,81,1,False,False,False,5,3,-1
300,113,30,facility,30,facility,normal,37,0,False,False,False,1,1,-1
300,22,9,household,30,facility,normal,12,0,False,False,False,2,2,-1
300,131,43,household,30,facility,normal,72,0,False,False,False,2,3,-1
300,95,31,household,31,household,lockdown,30,1,False,False,False,3,3,-1
300,103,35,household,35,household,lockdown,69,0,False,False,False,2,2,-1
300,119,55,household,39,household,lockdown,18,0,False,False,False,2,2,-1
300,116,38,household,38,household,lockdown,40,0,False,False,False,3,3,-1
300,61,35,facility,35,facility,normal,31,0,False,False,False,1,1,-1
300,126,40,household,40,household,lockdown,41,0,False,False,False,3,3,-1
300,166,14,facility,53,household,lockdown,18,1,False,False,False,8,4,-1
300,21,9,household,9,household,lockdown,67,0,False,False,False,2,2,-1
300,83,27,household,27,household,lockdown,21,0,False,False,False,3,3,-1
300,68,22,household,22,household,lockdown,43,0,False,False,False,2,2,-1
300,175,55,household,55,household,lockdown,41,1,False,False,False,2,2,-1
360,1,10,facility,1,household,normal,27,1,False,False,False,7,1,-1
360,3,13,facility,2,household,normal,24,1,False,False,True,9,2,-1
360,48,16,household,23,household,normal,47,1,False,False,False,2,2,-1
360,56,20,facility,26,household,normal,18,0,False,False,True,0,2,-1
360,75,36,household,36,household,normal,45,0,False,False,True,2,2,-1
360,84,13,facility,40,household,normal,35,1,False,False,False,8,4,-1
360,116,38,household,53,household,normal,40,0,False,False,False,2,5,-1
360,122,40,household,56,household,normal,62,0,False,False,True,3,5,-1
360,125,11,facility,58,household,normal,67,1,False,False,False,1,3,-1
360,130,42,household,60,household,normal,18,1,False,False,False,1,5,-1
360,142,72,household,72,household,normal,0,1,False,False,False,7,7,-1
360,153,83,household,83,household,normal,11,0,False,False,False,3,3,-1
360,164,90,household,90,household,normal,22,1,False,False,False,5,5,-1
360,166,53,household,90,household,normal,18,1,False,False,False,4,6,-1
360,112,38,household,38,household,lockdown,28,1,False,False,False,2,2,-1
360,83,27,household,27,household,lockdown,21,0,False,False,False,3,3,-1
360,114,38,household,38,household,lockdown,73,1,False,False,False,2,2,-1
360,106,49,household,36,household,lockdown,18,0,False,False,False,3,3,-1
360,85,27,household,27,household,lockdown,25,1,False,False,False,3,3,-1
360,99,47,household,33,household,lockdown,60,1,False,False,False,3,3,-1
360,54,2,facility,2,facility,normal,9,0,False,False,False,4,4,-1
360,72,24,household,24,household,lockdown,0,1,False,False,False,5,5,-1
360,24,9,household,9,household,lockdown,8,1,True,False,False,2,2,-1
360,52,2,facility,2,facility,normal,62,1,False,False,True,4,4,-1
360,66,31,household,21,household,lockdown,15,1,False,False,False,2,1,-1
360,121,39,household,2,facility,normal,18,0,False,False,False,1,5,-1
360,50,24,household,16,household,lockdown,20,0,False,False,False,4,3,-1
360,40,25,facility,13,household,lockdown,69,0,False,False,False,2,2,-1
360,2,2,facility,2,facility,normal,19,1,False,False,False,5,5,-1
360,68,22,household,22,household,lockdown,43,0,False,False,False,2,2,-1
360,149,79,household,48,household,lockdown,46,0,False,False,False,3,1,-1
360,58,2,facility,2,facility,normal,31,0,False,False,False,5,5,-1
360,118,28,facility,39,household,lockdown,0,1,False,False,False,0,2,-1
360,21,9,household,3,facility,normal,67,0,False,False,False,1,3,-1
360,23,3,facility,3,facility,normal,20,1,False,False,True,3,3,-1
360,123,57,household,3,facility,normal,0,0,False,False,False,3,4,-1
360,151,49,household,49,household,lockdown,31,0,False,False,True,3,3,-1
360,59,28,household,4,facility,normal,43,0,False,False,False,2,3,-1
360,79,4,facility,4,facility,normal,18,0,False,False,False,3,3,-1
360,124,40,household,40,household,lockdown,40,1,False,False,True,3,3,-1
360,18,7,household,7,household,lockdown,60,1,False,False,False,1,1,-1
360,74,24,household,4,facility,normal,26,1,False,False,False,3,4,-1
360,25,12,household,9,household,lockdown,18,0,False,False,False,0,2,-1
360,87,13,facility,28,household,lockdown,25,0,False,False,False,7,3,-1
360,65,18,facility,21,household,lockdown,54,0,False,False,False,2,2,-1
360,156,50,household,50,household,lockdown,69,0,False,False,False,5,5,-1
360,71,24,household,24,household,lockdown,58,1,False,False,False,3,3,-1
360,38,10,facility,10,facility,normal,41,1,False,False,False,7,7,-1
360,171,54,household,10,facility,normal,39,1,False,False,False,2,8,-1
360,169,54,household,10,facility,normal,41,1,False,False,False,1,9,-1
360,128,41,household,41,household,lockdown,18,0,False,False,False,2,2,-1
360,133,43,household,10,facility,normal,45,0,False,False,False,1,10,-1
360,12,10,facility,10,facility,normal,49,0,False,False,True,10,10,-1
360,90,29,household,29,household,lockdown,42,1,False,False,False,1,1,-1
360,55,18,household,18,household,lockdown,58,1,False,False,False,1,1,-1
360,17,8,household,7,household,lockdown,20,1,False,False,False,2,2,-1
360,28,15,facility,10,household,lockdown,6,1,False,False,False,1,2,-1
360,94,31,household,31,household,lockdown,31,0,False,False,False,2,2,-1
360,81,26,household,26,household,lockdown,58,0,False,False,False,2,2,-1
360,140,13,facility,45,household,lockdown,79,0,False,False,False,6,3,-1
360,27,10,household,10,household,lockdown,18,1,False,False,False,2,2,-1
360,168,10,facility,10,facility,normal,34,1,False,False,False,10,10,-1
360,176,93,household,55,household,lockdown,28,1,False,False,False,7,3,-1
360,146,47,household,47,household,lockdown,70,0,False,False,False,3,3,-1
360,6,3,household,11,facility,normal,53,1,True,False,False,1,2,-1
360,57,27,household,19,household,lockdown,50,0,False,False,False,2,1,-1
360,77,11,facility,11,facility,normal,54,0,False,False,False,2,2,-1
360,10,6,household,4,household,lockdown,32,1,False,False,False,2,3,-1
360,107,36,household,11,facility,normal,28,1,False,False,False,2,3,-1
360,49,16,household,16,household,lockdown,39,1,False,False,False,3,3,-1
360,45,14,household,14,household,lockdown,76,0,False,False,False,3,3,-1
360,14,6,household,6,household,lockdown,50,0,False,False,False,2,2,-1
360,46,15,household,12,facility,normal,83,0,False,False,False,2,2,-1
360,111,37,household,37,household,lockdown,75,0,False,False,True,3,3,-1
360,53,17,household,17,household,lockdown,68,1,False,False,True,2,2,-1
360,104,49,household,35,household,lockdown,50,0,False,False,True,2,3,-1
360,100,33,household,33,household,lockdown,65,0,False,False,False,3,3,-1
360,92,30,household,30,household,lockdown,41,1,False,False,False,3,3,-1
360,89,13,facility,13,facility,normal,37,0,False,False,False,6,6,-1
360,93,30,household,13,facility,normal,75,1,False,False,False,2,7,-1
360,129,42,household,42,household,lockdown,38,0,False,False,False,1,1,-1
360,109,37,household,37,household,lockdown,79,0,False,False,False,3,3,-1
360,80,13,facility,13,facility,normal,56,1,False,False,False,7,7,-1
360,144,13,facility,13,facility,normal,57,0,False,False,False,7,7,-1
360,127,41,household,41,household,lockdown,43,1,False,False,False,2,2,-1
360,39,13,facility,13,facility,normal,30,0,False,False,False,7,7,-1
360,88,28,household,28,household,lockdown,26,0,False,False,False,3,3,-1
360,110,37,household,37,household,lockdown,77,1,False,False,False,3,3,-1
360,150,49,household,49,household,lockdown,47,0,False,False,False,2,2,-1
360,11,4,household,13,facility,normal,23,0,False,False,False,2,8,-1
360,170,54,household,54,household,lockdown,0,1,False,False,False,1,1,-1
360,117,13,facility,13,facility,normal,45,1,False,False,False,8,8,-1
360,86,28,household,28,household,lockdown,59,0,False,False,False,3,3,-1
360,33,15,household,11,household,lockdown,3,0,False,False,True,1,1,-1
360,29,4,facility,11,household,lockdown,31,0,False,False,False,3,2,-1
360,157,87,household,51,household,lockdown,40,1,False,False,False,2,2,-1
360,7,4,household,3,household,lockdown,13,1,False,False,False,1,2,-1
360,143,45,household,45,household,lockdown,9,0,False,False,False,3,3,-1
360,76,14,facility,14,facility,normal,18,0,False,False,False,8,8,-1
360,160,51,household,51,household,lockdown,55,1,False,False,False,2,2,-1
360,82,15,facility,26,household,lockdown,58,1,False,False,False,0,3,-1
360,13,5,household,5,household,lockdown,39,0,False,False,False,2,2,-1
360,70,23,household,23,household,lockdown,25,0,False,False,True,2,2,-1
360,155,50,household,50,household,lockdown,75,1,False,False,True,5,5,-1
360,96,14,facility,14,facility,normal,14,1,False,False,False,8,8,-1
360,67,22,household,22,household,lockdown,62,1,False,False,True,2,2,-1
360,97,14,facility,14,facility,normal,75,0,False,False,True,8,8,-1
360,120,14,facility,14,facility,normal,36,1,False,False,False,8,8,-1
360,162,14,facility,14,facility,normal,37,1,False,False,False,8,8,-1
360,172,14,facility,14,facility,normal,37,0,False,False,False,8,8,-1
360,135,14,facility,14,facility,normal,11,1,False,False,True,8,8,-1
360,20,8,household,8,household,lockdown,18,1,False,False,True,2,2,-1
360,154,50,household,14,facility,normal,23,0,False,False,False,4,9,-1
360,139,44,household,14,facility,normal,20,0,False,False,False,2,10,-1
360,47,15,household,15,household,lockdown,34,1,False,False,False,1,1,-1
360,173,93,household,14,facility,normal,56,1,False,False,False,6,11,-1
360,101,3,facility,14,facility,normal,18,0,False,False,False,3,12,-1
360,62,20,household,20,household,lockdown,20,0,False,False,True,3,3,-1
360,132,16,facility,16,facility,normal,25,0,False,False,False,5,5,-1
360,163,53,household,53,household,lockdown,31,1,False,False,False,4,4,-1
360,158,16,facility,16,facility,normal,81,0,False,False,False,5,5,-1
360,159,16,facility,16,facility,normal,51,0,False,False,True,5,5,-1
360,167,16,facility,16,facility,normal,57,0,False,False,False,5,5,-1
360,147,47,household,47,household,lockdown,27,0,False,False,True,3,3,-1
360,31,16,facility,16,facility,normal,39,1,False,False,False,5,5,-1
360,141,45,household,45,household,lockdown,70,1,False,False,False,3,3,-1
360,108,50,household,37,household,lockdown,49,0,False,False,False,3,4,-1
360,41,13,household,13,household,lockdown,33,1,False,False,False,2,2,-1
360,26,18,facility,18,facility,normal,68,0,False,False,False,2,2,-1
360,35,18,facility,18,facility,normal,29,1,False,False,False,2,2,-1
360,174,93,household,18,facility,normal,43,1,False,False,False,5,3,-1
360,73,24,household,24,household,lockdown,12,1,False,False,False,3,3,-1
360,126,40,household,20,facility,normal,41,0,False,False,False,2,1,-1
360,16,13,facility,7,household,lockdown,56,0,False,False,False,7,3,-1
360,30,21,facility,11,household,lockdown,29,1,False,False,False,3,3,-1
360,42,20,household,14,household,lockdown,65,1,False,False,False,2,4,-1
360,60,20,household,20,facility,normal,13,0,False,False,True,1,2,-1
360,34,10,facility,20,facility,normal,45,0,False,False,False,9,3,-1
360,161,10,facility,52,household,lockdown,31,1,False,False,False,8,1,-1
360,115,53,household,38,household,lockdown,43,0,False,False,True,3,3,-1
360,134,21,facility,21,facility,normal,56,1,False,False,False,3,3,-1
360,102,21,facility,21,facility,normal,33,1,False,False,False,3,3,-1
360,145,46,household,46,household,lockdown,27,0,False,False,False,1,1,-1
360,32,21,facility,21,facility,normal,41,0,False,False,False,3,3,-1
360,69,33,household,23,household,lockdown,40,0,False,False,False,2,3,-1
360,91,43,household,29,household,lockdown,18,0,False,False,False,0,2,-1
360,19,8,household,8,household,lockdown,71,0,False,False,False,2,2,-1
360,63,30,household,20,household,lockdown,27,0,False,False,False,1,2,-1
360,8,5,household,3,household,lockdown,78,1,False,False,False,1,3,-1
360,78,14,facility,25,household,lockdown,18,1,False,False,False,11,1,-1
360,138,12,facility,44,household,lockdown,70,0,False,False,False,1,3,-1
360,165,53,household,53,household,lockdown,81,1,False,False,False,3,3,-1
360,15,6,household,6,household,lockdown,53,1,False,False,False,2,2,-1
360,136,44,household,44,household,lockdown,0,1,False,False,False,3,3,-1
360,9,25,facility,25,facility,normal,18,0,False,False,False,2,2,-1
360,152,50,household,50,household,lockdown,48,0,False,False,True,3,3,-1
360,5,2,household,2,household,lockdown,78,0,False,False,False,2,2,-1
360,44,14,household,14,household,lockdown,11,1,False,False,False,4,4,-1
360,105,35,household,35,household,lockdown,36,1,False,False,True,3,3,-1
360,113,30,facility,30,facility,normal,37,0,False,False,False,3,3,-1
360,22,30,facility,30,facility,normal,12,0,False,False,False,3,3,-1
360,131,30,facility,30,facility,normal,72,0,False,False,False,3,3,-1
360,95,31,household,31,household,lockdown,30,1,False,False,False,2,2,-1
360,103,35,household,31,facility,normal,69,0,False,False,False,2,1,-1
360,36,17,household,12,household,lockdown,50,1,False,False,False,1,1,-1
360,119,39,household,39,household,lockdown,18,0,False,False,False,2,2,-1
360,98,47,household,32,household,lockdown,36,1,False,False,False,2,1,-1
360,43,14,household,14,household,lockdown,12,1,False,False,False,4,4,-1
360,37,25,facility,12,household,lockdown,34,0,False,False,False,1,2,-1
360,61,35,facility,35,facility,normal,31,0,False,False,False,1,1,-1
360,64,10,facility,20,household,lockdown,45,0,False,False,False,7,3,-1
360,137,44,household,44,household,lockdown,10,0,False,False,False,3,3,-1
360,51,16,household,16,household,lockdown,33,0,False,False,False,3,3,-1
360,4,3,household,36,facility,normal,38,1,False,False,False,2,1,-1
360,148,10,facility,48,household,lockdown,43,1,False,False,False,6,2,-1
360,175,55,household,55,household,lockdown,41,1,False,False,False,3,3,-1
420,3,2,household,2,household,normal,24,1,False,False,True,2,2,-1
420,42,14,household,20,household,normal,65,1,False,False,False,3,4,-1
420,45,14,household,21,household,normal,76,0,False,False,False,2,3,-1
420,46,12,facility,22,household,normal,83,0,False,False,False,0,3,-1
420,89,13,facility,42,household,normal,37,0,False,False,False,6,2,-1
420,112,38,household,52,household,normal,28,1,False,False,False,2,2,-1
420,116,53,household,53,household,normal,40,0,False,False,False,3,3,-1
420,136,44,household,66,household,normal,0,1,False,False,False,2,3,-1
420,142,72,household,72,household,normal,0,1,False,False,False,7,7,-1
420,158,16,facility,88,household,normal,81,0,False,False,False,4,3,-1
420,161,52,household,89,household,normal,31,1,False,False,False,1,3,-1
420,167,16,facility,91,household,normal,57,0,False,False,False,3,3,-1
420,169,10,facility,91,household,normal,41,1,False,False,False,5,4,-1
420,171,10,facility,92,household,normal,39,1,False,False,False,4,4,-1
420,99,33,household,33,household,lockdown,60,1,False,False,False,2,2,-1
420,54,2,facility,2,facility,normal,9,0,False,False,False,5,5,-1
420,72,24,household,24,household,lockdown,0,1,False,False,False,3,3,-1
420,24,9,household,9,household,lockdown,8,1,True,False,False,2,2,-1
420,52,2,facility,2,facility,normal,62,1,False,False,True,5,5,-1
420,66,21,household,21,household,lockdown,15,1,False,False,False,3,3,-1
420,121,2,facility,2,facility,normal,18,0,False,False,False,5,5,-1
420,50,16,household,16,household,lockdown,20,0,False,False,False,3,3,-1
420,40,13,household,13,household,lockdown,69,0,False,False,False,2,2,-1
420,2,2,facility,2,facility,normal,19,1,False,False,False,5,5,-1
420,68,22,household,22,household,lockdown,43,0,False,False,False,3,3,-1
420,149,48,household,48,household,lockdown,46,0,False,False,False,2,2,-1
420,92,30,household,30,household,lockdown,41,1,False,False,False,1,1,-1
420,58,2,facility,2,facility,normal,31,0,False,False,False,5,5,-1
420,78,25,household,2,facility,normal,18,1,False,False,False,0,6,-1
420,118,39,household,39,household,lockdown,0,1,False,False,False,2,2,-1
420,151,49,household,49,household,lockdown,31,0,False,False,True,2,2,-1
420,75,36,household,24,household,lockdown,45,0,False,False,True,1,4,-1
420,119,39,household,39,household,lockdown,18,0,False,False,False,2,2,-1
420,23,3,facility,3,facility,normal,20,1,False,False,True,3,3,-1
420,123,3,facility,3,facility,normal,0,0,False,False,False,3,3,-1
420,59,4,facility,4,facility,normal,43,0,False,False,False,3,3,-1
420,79,4,facility,4,facility,normal,18,0,False,False,False,3,3,-1
420,26,18,facility,10,household,lockdown,68,0,False,False,False,2,3,-1
420,124,40,household,4,facility,normal,40,1,False,False,True,1,4,-1
420,84,40,household,4,facility,normal,35,1,False,False,False,0,5,-1
420,34,20,facility,11,household,lockdown,45,0,False,False,False,2,4,-1
420,18,7,household,4,facility,normal,60,1,False,False,False,2,6,-1
420,30,11,household,11,household,lockdown,29,1,False,False,False,4,4,-1
420,74,4,facility,4,facility,normal,26,1,False,False,False,6,6,-1
420,25,9,household,9,household,lockdown,18,0,False,False,False,2,2,-1
420,164,90,household,6,facility,normal,22,1,False,False,False,5,1,-1
420,87,28,household,28,household,lockdown,25,0,False,False,False,3,3,-1
420,65,21,household,21,household,lockdown,54,0,False,False,False,3,3,-1
420,175,55,household,55,household,lockdown,41,1,False,False,False,3,3,-1
420,128,41,household,41,household,lockdown,18,0,False,False,False,2,2,-1
420,133,10,facility,10,facility,normal,45,0,False,False,False,4,4,-1
420,12,10,facility,10,facility,normal,49,0,False,False,True,4,4,-1
420,90,29,household,29,household,lockdown,42,1,False,False,False,2,2,-1
420,55,18,household,10,facility,normal,58,1,False,False,False,0,5,-1
420,17,7,household,10,facility,normal,20,1,False,False,False,1,6,-1
420,28,10,household,10,household,lockdown,6,1,False,False,False,3,3,-1
420,94,31,household,10,facility,normal,31,0,False,False,False,1,7,-1
420,81,26,household,26,household,lockdown,58,0,False,False,False,3,3,-1
420,140,45,household,45,household,lockdown,79,0,False,False,False,3,3,-1
420,27,10,household,10,household,lockdown,18,1,False,False,False,3,3,-1
420,168,10,facility,10,facility,normal,34,1,False,False,False,7,7,-1
420,51,16,household,16,household,lockdown,33,0,False,False,False,3,3,-1
420,176,55,household,55,household,lockdown,28,1,False,False,False,3,3,-1
420,146,47,household,47,household,lockdown,70,0,False,False,False,2,2,-1
420,57,19,household,19,household,lockdown,50,0,False,False,False,1,1,-1
420,77,11,facility,11,facility,normal,54,0,False,False,False,3,3,-1
420,166,90,household,53,household,lockdown,18,1,False,False,False,4,4,-1
420,10,4,household,4,household,lockdown,32,1,False,False,False,1,1,-1
420,107,11,facility,11,facility,normal,28,1,False,False,False,3,3,-1
420,106,36,household,36,household,lockdown,18,0,False,False,False,1,1,-1
420,8,3,household,12,facility,normal,78,1,False,False,False,1,1,-1
420,111,37,household,37,household,lockdown,75,0,False,False,True,4,4,-1
420,53,17,household,17,household,lockdown,68,1,False,False,True,1,1,-1
420,104,35,household,12,facility,normal,50,0,False,False,True,1,2,-1
420,100,33,household,33,household,lockdown,65,0,False,False,False,2,2,-1
420,144,13,facility,13,facility,normal,57,0,False,False,False,6,6,-1
